ObjectID,ODLines1_Total_TravelTime,ODLines1_Total_Kilometers,ODLines1_Origin_School,ODLines1_Destination_School
767,10.94721501,6.164740124,408,203
768,11.10570729,6.912475033,408,488
769,11.16966412,7.213177529,408,602
770,11.32030199,6.490498826,408,278
771,11.49143677,7.388451876,408,497
772,11.87549933,7.432395554,408,682
773,12.04300171,7.421010442,408,383
774,12.24897365,7.548712676,408,455
775,13.28333748,10.75644514,408,412
776,13.36041966,8.146756687,408,605
777,14.47264617,10.20234621,408,223
778,14.68655988,8.741424019,408,178
779,14.68655988,8.741424019,408,252
780,14.83248666,12.92908405,408,328
781,14.8486195,9.205876738,408,891
782,15.38098749,9.798145726,408,214
783,15.59042806,14.38874589,408,457
784,15.59042806,14.38874589,408,750
785,16.84977665,10.21687123,408,190
786,18.30330217,10.4359129,408,168
787,18.39273945,10.55532333,408,499
788,20.56945608,11.44895392,408,436
789,20.92217031,11.6777393,408,464
790,21.17522107,16.8859331,408,490
791,21.24344023,11.98185079,408,451
792,21.26066823,16.23226407,408,248
793,21.49651416,15.99018382,408,212
794,21.85980295,16.70272011,408,192
795,21.90118776,16.51419979,408,423
796,22.58010979,18.26172874,408,477
797,22.58010979,18.26172874,408,801
798,23.60324786,19.27893747,408,533
799,24.55240813,19.66696315,408,275
800,26.02007894,27.04419951,408,461
801,26.49953132,30.97053471,408,509
802,26.66511669,22.74948859,408,438
803,27.48036462,23.70689136,408,181
804,29.17580523,24.53191215,408,301
805,29.5745417,24.93314953,408,161
806,29.61765509,25.25846286,408,971
807,30.37906855,25.94127322,408,292
808,31.55901334,26.21787274,408,179
809,32.08113897,31.02059634,408,981
810,32.36656111,28.72615369,408,150
811,32.47489729,28.94413333,408,258
812,33.02342751,31.65284015,408,424
813,33.92388213,32.44562238,408,110
814,34.19906817,33.48212337,408,522
815,34.88313108,32.88280994,408,419
816,36.90091949,35.86889423,408,117
817,0,0,316,316
818,2.412726415,1.446473075,316,473
819,4.314816624,2.836735578,316,982
820,5.540792259,3.116281168,316,408
821,5.697440161,3.460733728,316,515
822,5.766826928,3.656675555,316,516
823,5.788198097,3.851663396,316,426
824,6.165911783,3.926886863,316,218
825,6.328630331,3.961573614,316,415
826,7.109040265,5.308561232,316,479
827,7.109040265,5.308561232,316,478
828,7.907674417,6.123291594,316,0
829,7.937880196,5.9266112,316,604
830,8.989032287,5.912833174,316,450
831,10.14559024,6.230475037,316,437
832,10.53711511,7.344217108,316,984
833,10.77607286,7.188618355,316,488
834,10.84002968,7.489320851,316,602
835,10.99066756,6.766642148,316,278
836,11.16180233,7.664595198,316,497
837,11.54586489,7.708538875,316,682
838,11.71336727,7.697153764,316,383
839,11.91933921,7.824855997,316,455
840,12.37303204,8.194193095,316,264
841,12.65821684,8.629935086,316,203
842,12.83408211,8.464744394,316,405
843,13.03078522,8.422900008,316,605
844,14.1662177,11.49541051,316,412
845,14.35692545,9.01756734,316,178
846,14.35692545,9.01756734,316,252
847,14.51898506,9.48202006,316,891
848,15.05135306,10.07428905,316,214
849,15.35552639,10.94131158,316,223
850,15.71536688,13.66804942,316,328
851,16.47330828,15.12771126,316,457
852,16.47330828,15.12771126,316,750
853,16.52014221,10.49301455,316,190
854,17.97366774,10.71205622,316,168
855,18.06310502,10.83146665,316,499
856,20.23982165,11.72509724,316,436
857,20.59253587,11.95388262,316,464
858,20.84558664,17.16207642,316,490
859,20.9138058,12.25799411,316,451
860,20.9311038,16.50840739,316,248
861,21.16687972,16.26632714,316,212
862,21.53016852,16.97886343,316,192
863,21.57155333,16.79034311,316,423
864,22.25047536,18.53787206,316,477
865,22.25047536,18.53787206,316,801
866,23.27361343,19.55508079,316,533
867,24.22277369,19.94310647,316,275
868,25.69044451,27.32034283,316,461
869,26.33548226,23.02563191,316,438
870,27.15073019,23.98303468,316,181
871,27.38241154,31.70950008,316,509
872,28.8461708,24.80805547,316,301
873,29.24490726,25.20929285,316,161
874,29.28802066,25.53460618,316,971
875,30.04943411,26.21741654,316,292
876,31.22937891,26.49401606,316,179
877,31.75150454,31.29673966,316,981
878,32.03692668,29.00229701,316,150
879,32.14526285,29.22027665,316,258
880,32.69379308,31.92898347,316,424
881,33.5942477,32.7217657,316,110
882,33.86943374,33.75826669,316,522
883,34.55349665,33.15895327,316,419
884,36.57128506,36.14503755,316,117
885,0,0,455,455
886,1.287431212,0.735475413,455,488
887,1.908035836,1.139152217,455,383
888,3.225453785,1.864898462,455,605
889,5.634880938,5.091000328,455,479
890,5.634880938,5.091000328,455,478
891,5.809564178,6.036207842,455,426
892,5.959420855,4.279397503,455,218
893,6.43351509,5.905730691,455,0
894,6.744029563,6.429777213,455,415
895,7.510622863,5.311124205,455,515
896,7.739310916,4.25481102,455,602
897,8.338492758,6.688461577,455,473
898,8.349607062,4.474966268,455,682
899,8.463223348,4.651483385,455,497
900,8.887936654,4.328896578,455,499
901,9.033508111,4.300427337,455,168
902,9.081065401,8.591228863,455,437
903,9.315078174,5.13804094,455,891
904,9.924011203,6.601933591,455,278
905,10.26197063,8.146284583,455,316
906,10.38363995,8.045948773,455,516
907,10.4463866,7.893684632,455,408
908,10.52324692,9.646628145,455,264
909,10.80336646,10.20691798,455,203
910,10.9408532,7.832210459,455,436
911,10.98282918,9.631283126,455,405
912,11.25840631,9.73413725,455,490
913,11.29356743,8.060995834,455,464
914,11.34385347,9.080468226,455,248
915,11.57969939,8.838387969,455,212
916,11.94298819,9.550924262,455,192
917,11.984373,9.362403941,455,423
918,12.31136732,13.0723934,455,412
919,12.66329503,11.10993289,455,477
920,12.66329503,11.10993289,455,801
921,12.74414363,10.82658935,455,982
922,12.80254257,7.84937305,455,214
923,13.50067601,12.51829448,455,223
924,13.60584531,10.30210639,455,450
925,13.66297318,10.73271611,455,178
926,13.66297318,10.73271611,455,252
927,13.6864331,12.12714163,455,533
928,13.8605165,15.24503231,455,328
929,13.88658828,9.321223995,455,190
930,14.09895249,7.51424286,455,451
931,14.16888523,10.71100603,455,604
932,14.29234792,14.09648981,455,984
933,14.6184579,16.70469415,455,457
934,14.6184579,16.70469415,455,750
935,14.63559336,12.51516731,455,275
936,16.11026418,19.89240366,455,461
937,16.74830193,15.59769274,455,438
938,17.56354986,16.55509551,455,181
939,19.25899047,17.3801163,455,301
940,19.65772693,17.78135368,455,161
941,19.70084033,18.10666701,455,971
942,20.46225378,18.78947737,455,292
943,21.64219858,19.06607689,455,179
944,22.16432421,23.86880049,455,981
945,22.44974635,21.57435785,455,150
946,22.55808252,21.79233749,455,258
947,23.10661275,24.5010443,455,424
948,23.81343043,24.03588214,455,509
949,24.00706737,25.29382653,455,110
950,24.28225341,26.33032752,455,522
951,24.96631632,25.7310141,455,419
952,26.98410472,28.71709838,455,117
953,0,0,509,509
954,9.362384197,8.905575484,509,161
955,9.405497595,9.230888815,509,971
956,9.786711286,7.488654025,509,301
957,9.850168373,10.45860972,509,181
958,9.930247492,11.67810918,509,981
959,10.16691105,9.913699176,509,292
960,10.21566963,9.383666532,509,150
961,10.32400581,9.601646171,509,258
962,10.87253603,12.31105299,509,424
963,11.34685584,10.19029869,509,179
964,11.77299065,13.11013522,509,110
965,12.04817669,14.13963621,509,522
966,12.73223961,13.54032278,509,419
967,12.83629004,9.527815966,509,438
968,14.75002801,16.52640707,509,117
969,15.83052665,18.43754085,509,457
970,15.83052665,18.43754085,509,750
971,16.25634712,16.49390769,509,533
972,16.43602985,16.28398257,509,275
973,16.72488938,12.82174659,509,190
974,17.27845973,20.40700691,509,328
975,17.86105787,17.52226066,509,490
976,18.45733286,21.89112571,509,412
977,18.96542344,18.71228334,509,423
978,19.06156354,18.63851358,509,477
979,19.06156354,18.63851358,509,801
980,19.38447168,13.05381623,509,451
981,19.41838013,19.23969421,509,192
982,19.75632896,18.82080513,509,212
983,20.39815017,19.98560687,509,248
984,20.61385351,22.98207198,509,223
985,21.11778495,25.73571797,509,203
986,21.25820365,20.43752669,509,464
987,21.58091177,20.62892578,509,436
988,21.59354277,25.92956823,509,405
989,21.9798345,25.91020288,509,178
990,21.9798345,25.91020288,509,252
991,22.34048984,26.264454,509,264
992,22.36192322,27.26843932,509,437
993,23.08118028,28.21994823,509,426
994,23.24930947,27.22048684,509,278
995,23.5675008,24.14519558,509,455
996,23.91258661,15.50645274,509,891
997,23.98523527,15.57428543,509,214
998,24.01564567,28.6135176,509,415
999,24.10887761,21.20301542,509,499
1000,24.1426273,22.02246584,509,168
1001,24.52626824,29.1014242,509,0
1002,24.82993393,25.43184217,509,605
1003,24.85493201,24.88067099,509,488
1004,25.47553663,25.2843478,509,383
1005,25.75582064,30.53277197,509,479
1006,25.75582064,30.53277197,509,478
1007,26.21255044,29.64130698,509,602
1008,26.22379165,17.5662402,509,497
1009,26.89522169,17.84257022,509,682
1010,27.35532614,30.44626777,509,516
1011,27.43421121,28.01479068,509,984
1012,27.78968506,30.63443691,509,408
1013,28.19485522,31.48822225,509,473
1014,28.46906712,27.93581205,509,218
1015,28.5987343,31.55262658,509,461
1016,28.68981477,32.08358079,509,316
1017,29.26338156,33.51986085,509,515
1018,30.3426075,29.92820734,509,450
1019,31.22859535,30.69327384,509,604
1020,33.71845114,37.29958343,509,982
1021,0,0,419,419
1022,3.650185934,1.710156906,419,110
1023,4.049174006,2.236408557,419,981
1024,5.078891581,3.306863272,419,522
1025,6.400467463,4.249505292,419,424
1026,7.678690314,4.629774634,419,117
1027,8.795189888,5.813320437,419,258
1028,9.229149208,5.933751383,419,150
1029,11.98350069,10.39263276,419,161
1100,12.02661409,10.71794609,419,971
1101,12.11370953,11.94444088,419,181
1102,12.37806888,8.693694365,419,179
1103,12.65261386,9.729794428,419,292
1104,14.25077029,13.59996341,419,509
1105,15.27039802,13.71892123,419,301
1106,18.48114526,16.66422239,419,438
1107,18.51988828,17.97973884,419,533
1108,18.69957101,17.76981373,419,275
1109,20.12459903,19.00809182,419,490
1040,21.2289646,20.19811449,419,423
1041,21.3251047,20.12434473,419,477
1042,21.3251047,20.12434473,419,801
1043,21.68192129,20.72552537,419,192
1044,22.01987012,20.30663629,419,212
1045,22.66169133,21.47143803,419,248
1046,23.52174481,21.92335784,419,464
1047,23.84445293,22.11475693,419,436
1048,24.11356993,22.06823329,419,451
1049,25.54884329,29.97559412,419,457
1050,25.54884329,29.97559412,419,750
1051,25.83104195,25.63102674,419,455
1052,26.37241877,22.68884657,419,499
1053,26.40616846,23.50829699,419,168
1054,26.99677638,31.94506018,419,328
1055,27.09347509,26.91767332,419,605
1056,27.11847317,26.36650215,419,488
1057,27.73907779,26.77017895,419,383
1058,28.17564951,33.42917897,419,412
1059,29.19766848,24.94761459,419,891
1060,29.53094781,24.98361497,419,214
1061,30.21951422,26.0112484,419,190
1062,30.33217015,34.52012525,419,223
1063,30.40806837,30.23324603,419,479
1064,30.40806837,30.23324603,419,478
1065,30.5827516,31.17845354,419,426
1066,30.73260828,29.42164321,419,218
1067,30.83610159,37.27377124,419,203
1068,30.86227546,33.03845773,419,461
1069,31.20670252,31.04797639,419,0
1070,31.31185942,37.4676215,419,405
1071,31.51721699,31.57202292,419,415
1072,31.69815114,37.44825614,419,178
1073,31.69815114,37.44825614,419,252
1074,31.7695042,26.97556974,419,497
1075,32.05880648,37.80250726,419,264
1076,32.08023987,38.80649259,419,437
1077,32.28381029,30.45336991,419,515
1078,32.44093423,27.25189976,419,682
1079,32.82127304,27.45908347,419,602
1080,32.96762611,38.75854011,419,278
1081,33.11168018,31.83070728,419,473
1082,35.03515806,33.28853029,419,316
1083,35.15682737,33.18819448,419,516
1084,35.21957403,33.03593033,419,408
1085,37.15252785,39.55284394,419,984
1086,37.51733105,35.96883506,419,982
1087,38.37903273,35.44435209,419,450
1088,38.94207266,35.85325173,419,604
1089,0,0,423,423
1090,0.832957383,0.529611128,423,192
1091,1.489341092,0.983036962,423,477
1092,1.489341092,0.983036962,423,801
1093,1.812727417,1.275523789,423,248
1094,2.094513093,1.09532393,423,212
1095,2.672780903,1.727443606,423,464
1096,2.995489017,1.918842693,423,436
1097,3.845551404,2.78683115,423,533
1098,4.308969658,2.467237253,423,490
1099,4.79471167,3.17485683,423,275
1100,5.406495514,3.453968248,423,451
1101,5.557204548,3.312382754,423,168
1102,5.621715704,3.211403453,423,499
110,8.348704574,4.751700356,423,891
1104,8.568349009,6.405956581,423,438
1105,10.8238734,6.369349927,423,214
1106,11.07903755,8.18838014,423,301
1107,11.51243981,7.396983362,423,190
1108,11.62342386,6.764036109,423,497
1109,11.62743133,6.407874674,423,682
1110,11.88477406,6.163494081,423,602
1111,12.29383251,9.435543794,423,455
1112,12.49111155,10.65449632,423,181
1113,13.35583446,8.355211754,423,178
1114,13.35583446,8.355211754,423,252
1115,13.55626565,10.72219038,423,605
1116,13.58126372,10.17101921,423,488
1117,13.8463304,7.828592376,423,278
1118,14.20186835,10.57469601,423,383
1119,14.58528863,11.88075449,423,161
1120,14.62840203,12.20606782,423,971
1121,15.34405789,8.02197903,423,0
1122,15.38981548,12.88887818,423,292
1123,15.90855314,9.036767563,423,437
1124,16.16801788,8.973008077,423,479
1125,16.16801788,8.973008077,423,478
1126,16.56976027,13.1654777,423,179
1127,17.04554216,14.9829706,423,426
1128,17.0918859,17.9682013,423,981
1129,17.19539884,13.22616026,423,218
1130,17.37730805,15.67375865,423,150
1131,17.48564422,15.89173829,423,258
1132,17.98000755,15.37653997,423,415
1133,18.03417444,18.60044511,423,424
1134,18.74099213,18.13528295,423,509
1135,18.74660085,14.25788696,423,515
1136,18.93462906,19.39322734,423,110
1137,18.94682807,11.32804136,423,412
1138,19.20981511,20.42972833,423,522
1139,19.57447074,15.63522434,423,473
1140,19.67294304,20.73294911,423,461
1141,19.89387802,19.8304149,423,419
1142,19.97969068,13.19034381,423,328
1143,20.66812404,13.84086507,423,203
1144,20.73763208,14.65000565,423,457
1145,20.73763208,14.65000565,423,750
1146,21.14388186,14.03471533,423,405
1147,21.49794861,17.09304734,423,316
1148,21.61961793,16.99271153,423,516
1149,21.68236458,16.84044739,423,408
1150,21.7129087,13.00684883,423,223
1151,21.75922491,18.5933909,423,264
1152,21.91166642,22.81649919,423,117
1153,23.98012161,19.77335211,423,982
1154,24.84182329,19.24886915,423,450
1155,25.40486321,19.65776879,423,604
1156,25.5283259,23.04325257,423,984
1157,0,0,383,383
1158,1.239715491,0.546931506,383,488
1159,2.058869408,1.139152217,383,455
1160,2.926299349,1.416366641,383,605
1161,6.191105419,3.718759258,383,218
1162,7.693750347,6.230152546,383,479
1163,7.693750347,6.230152546,383,478
1164,7.861732161,4.817338968,383,515
1165,7.868433586,7.175360059,383,426
1166,8.492384498,7.044882908,383,0
1167,8.802898972,7.568929431,383,415
1168,9.391527898,6.003723615,383,473
1169,9.798180324,5.393962537,383,602
1170,10.40847647,5.614118485,383,682
1171,10.52209276,5.790635602,383,497
1172,10.94680606,5.468048795,383,499
1173,11.09237752,5.439579554,383,168
1174,11.13993481,9.73038108,383,437
1175,11.37394758,6.277193157,383,891
1176,11.64499775,7.667682196,383,316
1177,11.76666707,7.567346385,383,516
1178,11.82941372,7.415082244,383,408
1179,11.98288061,7.741085808,383,278
1180,12.58211633,10.78578036,383,264
1181,12.86223587,11.34607019,383,203
1182,12.99972261,8.971362676,383,436
1183,13.04169859,10.77043534,383,405
1184,13.31727572,10.87328947,383,490
1185,13.35243684,9.200148051,383,464
1186,13.40272288,10.21962044,383,248
1187,13.6385688,9.977540187,383,212
1188,14.0018576,10.69007648,383,192
1189,14.0432424,10.50155616,383,423
1190,14.2639646,9.748810561,383,982
1191,14.37023673,14.21154562,383,412
1192,14.72216443,12.24908511,383,477
1193,14.72216443,12.24908511,383,801
1194,14.86141198,8.988525268,383,214
1195,14.98887243,9.823504004,383,450
1196,15.55191235,10.23240364,383,604
1197,15.55954542,13.65744669,383,223
1198,15.72184258,11.87186833,383,178
1199,15.72184258,11.87186833,383,252
1200,15.7453025,13.26629384,383,533
1201,15.91938591,16.38418453,383,328
1202,15.94545768,10.46037621,383,190
1203,16.1578219,8.653395078,383,451
1204,16.35121732,15.23564203,383,984
1205,16.67732731,17.84384637,383,457
1206,16.67732731,17.84384637,383,750
1207,16.69446277,13.65431952,383,275
1208,18.16213359,21.03155588,383,461
1209,18.80717134,16.73684496,383,438
1210,19.62241926,17.69424773,383,181
1211,21.31785988,18.51926852,383,301
1212,21.71659634,18.9205059,383,161
1213,21.75970974,19.24581923,383,971
1214,22.52112319,19.92862959,383,292
1215,23.70106798,20.20522911,383,179
1216,24.22319361,25.00795271,383,981
1217,24.50861576,22.71351006,383,150
1218,24.61695193,22.9314897,383,258
1219,25.16548215,25.64019652,383,424
1220,25.87229984,25.17503436,383,509
1221,26.06593677,26.43297875,383,110
1222,26.34112282,27.46947974,383,522
1223,27.02518573,26.87016632,383,419
1224,29.04297413,29.8562506,383,117
1225,0,0,682,682
1226,0.656236717,0.272884602,682,497
1227,1.417022189,0.574455802,682,602
1228,4.198643601,2.128878067,682,891
1229,4.73359867,2.291927386,682,0
1230,4.753747334,2.73865049,682,278
1231,5.55755866,3.242956433,682,479
1232,5.55755866,3.242956433,682,478
1233,5.591969245,3.075167669,682,437
1234,6.640024671,3.773379017,682,214
1235,6.934207504,3.902820442,682,426
1236,7.86867289,4.296389813,682,415
1237,8.350563053,4.880673119,682,455
1238,8.550660244,3.797191176,682,168
1239,8.640097523,3.916601603,682,499
1240,8.716324407,5.457940894,682,190
1241,8.827114592,5.492623051,682,178
1242,8.827114592,5.492623051,682,252
1243,9.027769136,5.620650743,682,218
1244,9.505351579,6.605234032,682,515
1245,9.530988754,4.870718455,682,451
1246,9.554770283,6.246828832,682,473
1247,9.637994265,5.616148531,682,488
1248,9.783315245,4.761374622,682,436
1249,10.18352017,6.025048875,682,264
1250,10.25859889,6.019825336,682,383
1251,10.29760517,6.259739384,682,203
1252,10.36719684,5.582206706,682,248
1253,10.44684808,5.028427956,682,464
1254,10.64457024,6.295600173,682,405
1255,11.26481548,6.249812776,682,192
1256,11.31200172,8.962048464,682,316
1257,11.53525932,6.379696939,682,605
1258,11.59991747,7.604316028,682,516
1259,11.66266413,7.452051887,682,408
1260,12.0065602,6.77769515,682,423
1261,12.58536714,9.447649683,682,412
1262,12.67680516,7.028552612,682,477
1263,12.67680516,7.028552612,682,801
1264,12.90812299,6.914057243,682,212
1265,13.4473082,10.38096144,682,982
1266,13.77467582,8.893550758,682,223
1267,14.13451632,11.62028859,682,328
1268,14.82212283,9.860473647,682,450
1269,14.89245772,13.07995043,682,457
1270,14.89245772,13.07995043,682,750
1271,15.04330093,9.152056818,682,533
1272,15.38516275,10.26937329,682,604
1273,15.58523032,11.28441682,682,984
1274,15.87234025,9.24850243,682,490
1275,15.99246119,9.540082498,682,275
1276,16.32326993,9.592373089,682,438
1277,22.02665724,13.28023215,682,301
1278,23.32851555,24.60971481,682,461
1279,24.32702704,17.40745774,682,181
1280,25.80156098,29.66173925,682,509
1281,26.42120411,18.63371592,682,161
1282,26.46431751,18.95902925,682,971
1283,27.22573097,19.64183961,682,292
1284,28.40567576,19.91843912,682,179
1285,28.92780139,24.72116273,682,981
1286,29.21322353,22.42672008,682,150
1287,29.3215597,22.64469972,682,258
1288,29.87008993,25.35340654,682,424
1289,30.77054455,26.14618877,682,110
1290,31.04573059,27.18268976,682,522
1291,31.7297935,26.58337633,682,419
1292,33.74758191,29.56946062,682,117
1293,0,0,490,490
1294,4.268406617,1.995487269,490,423
1295,4.56029065,2.106269264,490,212
1296,4.684893935,2.574241712,490,477
1297,4.684893935,2.574241712,490,801
1298,4.83732748,2.915879619,490,192
1299,5.708032004,3.591450445,490,533
1300,5.785539349,3.227860514,490,248
1301,6.645592835,3.67978033,490,464
1302,6.65719227,3.979476125,490,275
1303,6.968300949,3.871179417,490,436
1304,7.268976114,4.258587543,490,451
1305,8.912839305,4.488479547,490,499
1306,9.414706759,4.66974655,490,168
1307,10.43082961,7.210575875,490,438
1308,11.51390509,9.414835011,490,181
1309,12.02464118,9.922694338,490,455
1310,12.32151651,6.704037081,490,891
1311,12.686354,7.173969222,490,214
1312,12.94151815,8.992999434,490,301
1313,13.28707431,11.20934092,490,605
1314,13.31207239,10.65816975,490,488
1315,13.37492041,8.201602657,490,190
1316,13.60808217,10.64109318,490,161
1317,13.65119556,10.96640651,490,971
1318,13.93267701,11.06184656,490,383
1319,14.41260902,11.64921687,490,292
1320,14.92491108,9.165923992,490,497
1321,15.21831506,9.159831049,490,178
1322,15.21831506,9.159831049,490,252
1323,15.59255381,11.92581639,490,179
1324,15.59634042,9.442254009,490,682
1325,15.85758599,8.115830806,490,602
1326,16.11467944,16.72853999,490,981
1327,16.40010158,14.43409735,490,150
1328,16.50843776,14.65207699,490,258
1329,16.60166759,14.52491363,490,479
1330,16.60166759,14.52491363,490,478
1331,16.77635083,15.47012114,490,426
1332,16.9262075,13.71331081,490,218
1333,17.05696798,17.3607838,490,424
1334,17.14781692,10.23048026,490,278
1335,17.40030174,15.33964399,490,0
1336,17.71081621,15.86369052,490,415
1337,17.76378566,16.89562165,490,509
1338,17.9574226,18.15356604,490,110
1339,18.23260864,19.19006702,490,522
1340,18.47740951,14.74503751,490,515
1341,18.69573658,19.4932878,490,461
1342,18.91667156,18.5907536,490,419
1343,19.30527941,16.12237488,490,473
1344,20.04785205,18.02514217,490,437
1345,20.80930867,12.13266065,490,412
1346,20.93445996,21.57683788,490,117
1347,21.22875728,17.58019789,490,316
1348,21.35042659,17.47986208,490,516
1349,21.41317325,17.32759793,490,408
1350,21.49003357,19.08054145,490,264
1351,21.77015311,19.64083128,490,203
1352,21.94961583,19.06519643,490,405
1353,22.39897043,13.13204617,490,328
1354,22.60011268,15.45462494,490,457
1355,22.60011268,15.45462494,490,750
1356,23.16946392,13.48637108,490,223
1357,23.71093027,20.26050266,490,982
1358,24.57263195,19.73601969,490,450
1359,25.13567188,20.14491933,490,604
1360,25.25913456,23.53040312,490,984
1361,0,0,982,982
1362,3.909826302,2.824914074,982,316
1363,4.664317853,2.283497734,982,516
1364,4.741671363,2.283890527,982,408
1365,5.102413523,3.700638118,982,604
1366,5.473523708,3.242067474,982,473
1367,6.3394887,4.475551912,982,450
1368,7.704637077,5.341726223,982,515
1369,8.598692981,6.388544357,982,984
1370,8.757761367,5.507255243,982,426
1371,9.283706529,7.90309567,982,479
1372,9.283706529,7.90309567,982,478
1373,9.298193602,5.617165462,982,415
1374,9.964294868,6.588412525,982,218
1375,10.08234068,8.717826032,982,0
1376,11.2472278,6.829784736,982,264
1377,11.70827787,7.100336035,982,405
1378,12.73797616,10.11022633,982,602
1379,13.05974881,10.28550068,982,497
1380,13.11515351,7.886066885,982,437
1381,13.44381136,10.32944436,982,682
1382,13.48253969,9.814199757,982,488
1383,13.56065248,8.799565996,982,203
1384,13.96023083,8.422233995,982,278
1385,14.32000569,9.749255905,982,383
1386,14.40273294,11.6005321,982,455
1387,15.73725206,11.04848141,982,605
1388,16.41693154,12.10292554,982,891
1389,16.66697554,11.01497591,982,412
1390,16.94929953,12.69519453,982,214
1391,17.32648872,10.67315919,982,178
1392,17.32648872,10.67315919,982,252
1393,17.47211624,11.12271375,982,223
1394,19.09254089,16.01182053,982,328
1395,20.10069132,19.90518356,982,457
1396,20.10069132,19.90518356,982,750
1397,20.5048534,14.38269538,982,499
1398,20.51215776,12.92440679,982,168
1399,22.38903099,14.5079009,982,436
1400,22.74174522,14.73668627,982,464
1401,22.81527151,19.35595407,982,190
1402,22.87532306,19.78793605,982,490
1403,22.96077022,19.13426703,982,248
1404,23.06301514,15.04079776,982,451
1405,23.19661614,18.89218677,982,212
1406,23.55990494,19.60472306,982,192
1407,23.60128974,19.41620274,982,423
1408,24.28021177,21.16373169,982,477
1409,24.28021177,21.16373169,982,801
1410,25.30334984,22.18094043,982,533
1411,26.25251011,22.56896611,982,275
1412,27.72018093,29.94620246,982,461
1413,28.36521868,25.65149154,982,438
1414,29.1804666,26.60889431,982,181
1415,30.87590722,27.4339151,982,301
1416,31.00979458,36.48697238,982,509
1417,31.27464368,27.83515248,982,161
1418,31.31775708,28.16046581,982,971
1419,32.07917053,28.84327617,982,292
1420,33.25911532,29.11987569,982,179
1421,33.78124095,33.9225993,982,981
1422,34.0666631,31.62815665,982,150
1423,34.17499927,31.84613629,982,258
1424,34.72352949,34.5548431,982,424
1425,35.62398411,35.34762534,982,110
1426,35.89917016,36.38412632,982,522
1427,36.58323307,35.7848129,982,419
1428,38.60102147,38.77089719,982,117
1429,0,0,516,516
1430,1.050309206,0.331213426,516,408
1431,4.410971391,2.623991272,516,450
1432,4.768355278,2.283497734,516,982
1433,4.974011314,3.03289091,516,604
1434,5.642755534,2.852162829,516,473
1435,5.959054214,4.055375206,516,984
1436,6.137715088,3.447521365,516,316
1437,6.26918423,3.573625895,516,426
1438,6.553677836,3.332694468,516,415
1439,7.86674619,5.004152689,516,479
1440,7.86674619,5.004152689,516,478
1441,8.4346587,4.692078072,516,218
1442,8.568662217,5.18146474,516,264
1443,8.665380341,5.818883052,516,0
1444,8.961913711,5.116715853,516,437
1445,9.029712288,5.452016038,516,405
1446,9.829701778,5.661394585,516,515
1447,10.59914305,5.976570982,516,203
1448,11.25705899,6.910580854,516,488
1449,11.32101582,7.21128335,516,602
1450,11.46512083,6.621065968,516,278
1451,11.64278847,7.386557698,516,497
1452,12.0268511,7.430501375,516,682
1453,12.19435341,7.419116264,516,383
1454,12.40032535,7.546818497,516,455
1455,12.93526552,10.568276,516,412
1456,13.51177136,8.144862508,516,605
1457,14.1245742,10.01417707,516,223
1458,14.36526729,8.111777914,516,178
1459,14.36526729,8.111777914,516,252
1460,14.4844147,12.7409149,516,328
1461,14.9999712,9.20398256,516,891
1462,15.24235609,14.20057675,516,457
1463,15.24235609,14.20057675,516,750
1464,15.53233919,9.796251547,516,214
1465,16.99459549,10.34743837,516,190
1466,18.45465387,10.43401872,516,168
1467,18.54409115,10.55342915,516,499
1468,20.72080778,11.44705974,516,436
1469,21.07352201,11.67584512,516,464
1470,21.32657277,16.88403892,516,490
1471,21.39479193,11.97995661,516,451
1472,21.41201993,16.23036989,516,248
1473,21.64786586,15.98828964,516,212
1474,22.01115465,16.70082593,516,192
1475,22.05253946,16.51230561,516,423
1476,22.73146149,18.25983456,516,477
1477,22.73146149,18.25983456,516,801
1478,23.75459956,19.27704329,516,533
1479,24.70375983,19.66506897,516,275
1480,26.15145936,30.78236557,516,509
1481,26.17143064,27.04230533,516,461
1482,26.81646839,22.74759441,516,438
1483,27.63171632,23.70499718,516,181
1484,29.32715693,24.53001797,516,301
1485,29.72589339,24.93125535,516,161
1486,29.76900679,25.25656868,516,971
1487,30.53042025,25.93937904,516,292
1488,31.71106504,26.21597856,516,179
1489,32.23249067,31.01870216,516,981
1490,32.51791281,28.72425951,516,150
1491,32.62624899,28.94223915,516,258
1492,33.17477921,31.65094597,516,424
1493,34.07523383,32.4437282,516,110
1494,34.35041987,33.48022919,516,522
1495,35.03448278,32.88091577,516,419
1496,37.05227119,35.86700005,516,117
1497,0,0,275,275
1498,1.205304676,0.437963775,275,533
1499,4.771616436,2.984642214,275,477
1500,4.771616436,2.984642214,275,801
1501,4.821735583,3.173608854,275,423
1502,4.924049981,3.32628012,275,192
1503,5.386095478,3.265966845,275,438
1504,5.903820015,4.07219278,275,248
1505,6.510729334,4.024750028,275,490
1506,6.763873501,4.524112597,275,464
1507,6.885427443,4.266262015,275,212
1508,7.086581614,4.715511684,275,436
1509,7.355698615,4.668988044,275,451
1510,8.282787568,5.606132291,275,301
1511,9.648297146,6.109051746,275,168
1512,9.712808302,6.008072444,275,499
1513,10.88999403,7.578859082,275,181
1514,12.43979717,7.548369347,275,891
1515,12.7730765,7.584369723,275,214
1516,13.07449522,9.627155007,275,161
